rule,results_min5_iters74.txt,results_min5_iters500.txt
VB --> lament,1.03245e-05,1.03105e-05
VB --> land,0.000155463,0.000156037
VB --> last,7.63658e-05,7.61466e-05
VB --> laugh,0.00045957,0.000459462
VB --> lay,0.000453335,0.000452495
VB --> lead,2.5617e-05,2.55822e-05
VB --> leak,4.68448e-05,4.68068e-05
VB --> lean,0.000209957,0.000209589
VB --> learn,0.00133774,0.00134143
VB --> leave,0.00178781,0.00179803
VB --> legg,2.5626e-05,2.55913e-05
VB --> lend,2.5626e-05,2.55913e-05
VB --> let,0.0168465,0.0167919
VB --> lick,0.000429241,0.000429619
VB --> licorice,4.6873e-10,4.68095e-10
VB --> lie,0.000940054,0.000938782
VB --> lift,0.000258146,0.000257982
VB --> light,2.33151e-05,2.32264e-05
VB --> lightn,5.69616e-05,5.68845e-05
VB --> like,0.0117988,0.0117892
VB --> limit,9.65603e-06,9.63057e-06
VB --> line,2.03325e-05,2.02768e-05
VB --> link,1.03245e-05,1.03105e-05
VB --> listen,0.00106623,0.00106479
VB --> liv,0.000482661,0.000482008
VB --> live,0.00105501,0.0010551
VB --> load,5.56951e-05,5.56502e-05
VB --> lock,0.000202697,0.000203167
VB --> log,4.68803e-10,4.68168e-10
VB --> look,0.0129152,0.0129059
VB --> look_it,4.6873e-10,4.68095e-10
VB --> lookit,1.61045e-05,1.58472e-05
VB --> lose,0.000633224,0.000634675
VB --> lost,0.000327547,0.000326366
VB --> love,0.000489664,0.0004892
VB --> lower,4.76173e-10,4.75796e-10
VB --> lug,4.69135e-10,4.68508e-10
VB --> lunch,0.000557928,0.000557987
VB --> made,0.000710528,0.000707735
VB --> magic,1.22342e-05,1.22727e-05
VB --> magicke,1.03245e-05,1.03105e-05
VB --> mail,0.000102229,0.000101938
VB --> make,0.0092614,0.00933521
VB --> manage,5.69616e-05,5.68845e-05
VB --> march,4.23365e-05,4.23313e-05
VB --> mark,7.37055e-05,7.32126e-05
VB --> marri,7.26955e-05,7.25971e-05
VB --> marry,0.000261864,0.000261509
VB --> mash,0.000293405,0.000293007
VB --> match,5.78816e-05,5.79925e-05
VB --> matter,4.72111e-10,4.71492e-10
VB --> mean,0.00141203,0.00141374
VB --> measure,0.000119958,0.000119795
VB --> meet,0.000265495,0.000265913
VB --> melt,0.000293405,0.000293007
VB --> mend,1.03245e-05,1.03105e-05
VB --> mention,2.5626e-05,2.55913e-05
VB --> meow,8.7204e-05,8.70653e-05
VB --> mess,0.000150816,0.000151253
VB --> mhm,9.10876e-05,9.0953e-05
VB --> milk,0.000222323,0.000222448
VB --> min,1.03245e-05,1.03105e-05
VB --> mind,0.000171058,0.000170788
VB --> misplace,1.03245e-05,1.03105e-05
VB --> miss,0.0016422,0.00164052
VB --> mix,0.000680299,0.0006796
VB --> moan,1.03245e-05,1.03105e-05
VB --> mock,1.03245e-05,1.03105e-05
VB --> moo,4.68829e-10,4.68194e-10
VB --> mop,4.17239e-05,4.17056e-05
VB --> move,0.00170888,0.00171195
VB --> mow,5.69616e-05,5.68845e-05
VB --> mumble,4.6873e-10,4.68095e-10
VB --> murder,8.3253e-05,8.31487e-05
VB --> mush,1.03245e-05,1.03105e-05
VB --> nak,7.26955e-05,7.25971e-05
VB --> nam,1.03245e-05,1.03105e-05
VB --> name,0.0015453,0.00154594
VB --> nap,1.65027e-05,1.65139e-05
VB --> need,0.00243187,0.00246071
VB --> nibble,8.96568e-05,8.98978e-05
VB --> nip,5.69616e-05,5.68845e-05
VB --> nod,4.68761e-10,4.68126e-10
VB --> nos,2.5626e-05,2.55913e-05
VB --> notice,0.000106126,0.00010577
VB --> obey,4.6873e-10,4.68095e-10
VB --> observe,1.03245e-05,1.03105e-05
VB --> obsess,1.03245e-05,1.03105e-05
VB --> occupi,1.03245e-05,1.03105e-05
VB --> of,0.00142509,0.00142125
VB --> offer,0.00013572,0.000135536
VB --> oil,8.68796e-06,8.69266e-06
VB --> open,0.00221607,0.00221813
VB --> operat,4.6873e-10,4.68095e-10
VB --> operate,4.6873e-10,4.68095e-10
VB --> order,3.18126e-05,3.19842e-05
VB --> organize,2.5626e-05,2.55913e-05
VB --> outgrow,5.69616e-05,5.68845e-05
VB --> overlap,1.03245e-05,1.03105e-05
VB --> overturn,4.6873e-10,4.68095e-10
VB --> owe,0.000104198,0.000104057
VB --> own,4.69273e-10,4.68639e-10
VB --> oyster,4.68782e-10,4.68147e-10
VB --> pack,7.6313e-05,7.63555e-05
VB --> paddle,4.71158e-10,4.7052e-10
VB --> paint,0.000742368,0.00074255
VB --> pan,4.68804e-10,4.68169e-10
VB --> pardon,4.6873e-10,4.68095e-10
VB --> park,0.000464509,0.000463826
VB --> party,1.55171e-05,1.54186e-05
VB --> pass,0.00013572,0.000135536
VB --> paste,3.9699e-05,3.95364e-05
VB --> pat,0.000576802,0.000576338
VB --> patch,4.68837e-10,4.68206e-10
VB --> pause,1.03245e-05,1.03105e-05
VB --> pay,0.000222792,0.000221611
VB --> peck,1.25094e-05,1.23798e-05
VB --> pedal,1.03245e-05,1.03105e-05
VB --> pee,8.8441e-05,8.83213e-05
VB --> peek,0.000209254,0.00020975
VB --> peel,0.000205518,0.000205653
VB --> peep,1.06601e-05,1.06459e-05
VB --> pelt,1.03245e-05,1.03105e-05
VB --> perk,1.03245e-05,1.03105e-05
VB --> pet,7.12519e-05,7.20417e-05
VB --> pick,0.00310819,0.00311348
VB --> picture,4.69032e-10,4.68397e-10
VB --> pile,1.6939e-05,1.7027e-05
VB --> pin,4.71747e-10,4.71235e-10
VB --> pinch,0.000119958,0.000119795
VB --> pivot,1.03245e-05,1.03105e-05
VB --> place,2.30435e-05,2.25019e-05
VB --> plan,4.69819e-10,4.69181e-10
VB --> plant,0.000178878,0.000178255
VB --> play,0.0145787,0.0145533
VB --> pleas,2.5626e-05,2.55913e-05
VB --> please,0.000516882,0.000519797
VB --> pledge,4.68787e-10,4.68152e-10
VB --> ploope,1.03245e-05,1.03105e-05
VB --> plop,1.02967e-05,1.0283e-05
VB --> plow,1.03245e-05,1.03105e-05
VB --> plug,3.82252e-05,3.8938e-05
VB --> point,0.000107389,0.000108745
VB --> poke,0.000163864,0.000165087
VB --> polish,4.71246e-10,4.70764e-10
VB --> pool,4.7022e-10,4.69584e-10
VB --> poope,1.03245e-05,1.03105e-05
VB --> pop,0.000356908,0.000356804
VB --> post,4.70734e-10,4.69972e-10
VB --> potty,4.6873e-10,4.68095e-10
VB --> pour,0.000720571,0.000728099
VB --> pout,4.6873e-10,4.68095e-10
VB --> practice,5.26068e-05,5.2568e-05
VB --> prefer,1.03107e-05,1.02975e-05
VB --> prepar,4.6873e-10,4.68095e-10
VB --> prepare,7.26954e-05,7.2597e-05
VB --> press,0.00024276,0.000258781
VB --> presweetene,4.6873e-10,4.68095e-10
VB --> pretend,0.0012958,0.00129473
VB --> prick,1.03245e-05,1.03105e-05
VB --> print,5.65095e-05,5.64251e-05
VB --> process,4.7082e-10,4.70223e-10
VB --> promenade,1.03245e-05,1.03105e-05
VB --> promise,7.06174e-05,7.0309e-05
VB --> protect,5.69616e-05,5.68845e-05
VB --> provide,1.03245e-05,1.03105e-05
VB --> pry,1.03245e-05,1.03105e-05
VB --> pudd,8.8443e-05,8.83233e-05
VB --> puff,4.68764e-10,4.68132e-10
VB --> pull,0.0024966,0.00250116
VB --> pump,4.6873e-10,4.68095e-10
VB --> pumpkin,1.18365e-05,1.18275e-05
VB --> punch,0.000314043,0.000316192
VB --> purr,1.03245e-05,1.03105e-05
VB --> push,0.00262038,0.00263065
VB --> pushushushushushushush,4.6873e-10,4.68095e-10
VB --> put,0.0264666,0.0264003
VB --> putt,4.6873e-10,4.68095e-10
VB --> question,1.16905e-05,1.16734e-05
VB --> quit,4.68979e-10,4.6835e-10
VB --> rac,8.8443e-05,8.83233e-05
VB --> race,4.7007e-10,4.69391e-10
VB --> radio,4.6938e-10,4.68743e-10
VB --> rail,4.12542e-05,4.11984e-05
VB --> rain,0.00075202,0.000751777
VB --> raise,2.5626e-05,2.55913e-05
VB --> rake,8.54424e-05,8.47899e-05
VB --> ration,4.73098e-10,4.72697e-10
VB --> rattle,1.25187e-05,1.25262e-05
VB --> reach,0.00065077,0.000650508
VB --> read,0.00315793,0.00316428
VB --> realize,5.69616e-05,5.68845e-05
VB --> rearrange,2.5626e-05,2.55913e-05
VB --> receive,1.03245e-05,1.03105e-05
VB --> recognize,0.00016725,0.000167023
VB --> recommend,4.6873e-10,4.68095e-10
VB --> record,0.000263626,0.000262971
VB --> recover,4.6873e-10,4.68095e-10
VB --> recuperate,1.03245e-05,1.03105e-05
VB --> recur,1.03245e-05,1.03105e-05
VB --> redirect,4.6873e-10,4.68095e-10
VB --> redo,1.03245e-05,1.03105e-05
VB --> refer,4.1256e-05,4.12002e-05
VB --> regress,4.6873e-10,4.68095e-10
VB --> regret,1.03245e-05,1.03105e-05
VB --> reheat,1.03245e-05,1.03105e-05
VB --> rehook,4.6873e-10,4.68095e-10
VB --> relate,1.03245e-05,1.03105e-05
VB --> relax,5.69616e-05,5.68845e-05
VB --> reload,1.03245e-05,1.03105e-05
VB --> remade,1.03245e-05,1.03105e-05
VB --> remember,0.00431437,0.00431259
VB --> remind,5.69616e-05,5.68845e-05
VB --> remove,1.03245e-05,1.03105e-05
VB --> rent,1.03245e-05,1.03105e-05
VB --> repair,4.77197e-10,4.76671e-10
VB --> repeat,4.73496e-10,4.7311e-10
VB --> replace,2.5626e-05,2.55913e-05
VB --> require,4.1256e-05,4.12002e-05
VB --> rescue,8.8443e-05,8.83233e-05
VB --> respond,1.03245e-05,1.03105e-05
VB --> rest,4.69915e-10,4.69292e-10
VB --> retire,4.6873e-10,4.68095e-10
VB --> return,4.12551e-05,4.11993e-05
VB --> reverse,1.16165e-05,1.15777e-05
VB --> revive,1.03245e-05,1.03105e-05
VB --> rewind,1.69623e-05,1.69983e-05
VB --> rhyme,4.68746e-10,4.68111e-10
VB --> rid,1.80158e-05,1.83098e-05
VB --> ride,0.000741217,0.000747137
VB --> ring,0.000150878,0.000150594
VB --> rinse,9.03289e-05,9.21808e-05
VB --> rip,0.000459127,0.000458535
VB --> ripen,1.03245e-05,1.03105e-05
VB --> rise,1.03245e-05,1.03105e-05
VB --> roar,4.71264e-10,4.7065e-10
VB --> roast,1.10543e-05,1.0993e-05
VB --> rob,4.68731e-10,4.68097e-10
VB --> rock,0.00033807,0.000337029
VB --> roll,0.00127617,0.00127482
VB --> root,4.69336e-10,4.68725e-10
VB --> rope,4.66814e-05,4.57303e-05
VB --> row,3.81883e-05,3.8362e-05
VB --> rub,0.000183018,0.00018277
VB --> ruin,0.000230324,0.000230012
VB --> rumble,1.03245e-05,1.03105e-05
VB --> rump,4.6873e-10,4.68095e-10
VB --> run,0.00139712,0.00140493
VB --> runn,4.6873e-10,4.68095e-10
VB --> rush,5.69601e-05,5.6883e-05
VB --> rust,4.6873e-10,4.68095e-10
VB --> sail,8.14419e-05,8.1266e-05
VB --> salute,1.03245e-05,1.03105e-05
VB --> sand,4.6998e-10,4.69343e-10
VB --> satisfy,4.6873e-10,4.68095e-10
VB --> sav,1.03245e-05,1.03105e-05
VB --> save,0.000476832,0.000477693
VB --> saw,0.00078478,0.00078975
VB --> say,0.00601038,0.00602021
VB --> scar,0.000625351,0.000624522
VB --> scare,0.000293405,0.000293007
VB --> scent,1.03245e-05,1.03105e-05
VB --> schedule,4.69624e-10,4.68994e-10
VB --> school,5.83746e-05,5.80414e-05
VB --> scooch,1.03245e-05,1.03105e-05
VB --> scoop,4.7284e-10,4.72117e-10
VB --> scoot,1.03733e-05,1.03586e-05
VB --> score,4.6876e-10,4.68127e-10
VB --> scram,1.03245e-05,1.03105e-05
VB --> scrambl,2.5626e-05,2.55913e-05
VB --> scramble,0.000104198,0.000104057
VB --> scrape,1.03245e-05,1.03105e-05
VB --> scratch,0.000346912,0.000345815
VB --> scream,0.00010946,0.000109379
VB --> screech,4.6873e-10,4.68095e-10
VB --> screw,0.000236394,0.000237214
VB --> scribble,0.00016725,0.000167024
VB --> scrub,4.6873e-10,4.68095e-10
VB --> se,0.000104198,0.000104057
VB --> seal,4.69461e-10,4.68829e-10
VB --> seawe,1.03245e-05,1.03105e-05
VB --> second,4.68913e-10,4.6828e-10
VB --> see,0.0247948,0.0248103
VB --> seek,5.69616e-05,5.68845e-05
VB --> seem,0.000504473,0.000502914
VB --> sell,7.2694e-05,7.25957e-05
VB --> send,0.000514205,0.000513509
VB --> separate,4.69049e-10,4.68407e-10
VB --> serve,0.000261864,0.000261509
VB --> set,0.00023103,0.000229028
VB --> settle,7.26955e-05,7.25971e-05
VB --> sever,4.6873e-10,4.68095e-10
VB --> sew,0.000246094,0.000245761
VB --> shake,0.000562947,0.000564567
VB --> shampoo,0.000101585,0.000101426
VB --> shape,0.000119364,0.000120603
VB --> share,0.000463998,0.000463632
VB --> sharpen,5.05216e-05,5.07321e-05
VB --> shav,0.000293405,0.000293007
VB --> shave,0.000319941,0.000320646
VB --> shell,4.68773e-10,4.68137e-10
VB --> shift,4.12556e-05,4.11997e-05
VB --> shine,1.62557e-05,1.62437e-05
VB --> ship,4.74466e-10,4.79926e-10
VB --> shit,4.69337e-10,4.68719e-10
VB --> shiver,4.6873e-10,4.68095e-10
VB --> shoo,4.75447e-10,4.74988e-10
VB --> shoot,0.000493855,0.000493287
VB --> shop,0.000311267,0.000310963
VB --> shopp,7.26955e-05,7.25971e-05
VB --> shorten,1.03245e-05,1.03105e-05
VB --> shove,1.03245e-05,1.03105e-05
VB --> shovel,9.15431e-05,9.13492e-05
VB --> show,0.00510731,0.00511354
VB --> shrink,0.000167251,0.000167024
VB --> shut,0.000335857,0.000332461
VB --> side,3.1384e-05,3.13469e-05
VB --> sign,0.000102523,0.00010229
VB --> sing,0.00104728,0.00105313
VB --> sink,4.68999e-10,4.68362e-10
VB --> sit,0.00985153,0.0098382
VB --> sitt,1.03245e-05,1.03105e-05
VB --> skate,1.03245e-05,1.03105e-05
VB --> ski,0.000101885,0.000101738
VB --> skin,3.21712e-05,3.19402e-05
VB --> skinn,1.03245e-05,1.03105e-05
VB --> skip,7.26955e-05,7.25971e-05
VB --> skitch,1.03245e-05,1.03105e-05
VB --> skritch,1.03245e-05,1.03105e-05
VB --> slam,1.03245e-05,1.03105e-05
VB --> slant,1.03244e-05,1.03105e-05
VB --> slap,4.1256e-05,4.12002e-05
VB --> slash,1.03245e-05,1.03105e-05
VB --> sleep,0.00335439,0.00335134
VB --> slide,0.000309276,0.000308725
VB --> slip,0.000169271,0.000168919
VB --> slither,2.5626e-05,2.55913e-05
VB --> slop,1.03245e-05,1.03105e-05
VB --> slow,4.01365e-05,4.06068e-05
VB --> smack,4.75299e-05,4.73843e-05
VB --> smarten,1.03245e-05,1.03105e-05
VB --> smash,4.1256e-05,4.12002e-05
VB --> smell,0.000175557,0.000176216
VB --> smile,0.000281596,0.000280597
VB --> smok,4.6873e-10,4.68095e-10
VB --> smoke,0.00025545,0.000254607
VB --> smooshe,1.03245e-05,1.03105e-05
VB --> smudge,2.5626e-05,2.55913e-05
VB --> smush,2.5626e-05,2.55913e-05
VB --> smushe,1.03245e-05,1.03105e-05
VB --> snap,0.000233091,0.000232724
VB --> snarl,4.68797e-10,4.68162e-10
VB --> sneak,6.5521e-05,6.5338e-05
VB --> sneeze,1.61785e-05,1.61106e-05
VB --> snow,0.000133325,0.000133182
VB --> snowball,4.68731e-10,4.68097e-10
VB --> soak,7.26955e-05,7.25971e-05
VB --> soap,1.20766e-05,1.20811e-05
VB --> sock,4.69165e-10,4.68529e-10
VB --> sockie,4.68846e-10,4.68211e-10
VB --> solve,1.03245e-05,1.03105e-05
VB --> sort,0.000299307,0.00029882
VB --> sound,0.000349138,0.000349178
VB --> spank,0.000766559,0.000765521
VB --> sparkle,1.03245e-05,1.03105e-05
VB --> spe,4.6873e-10,4.68095e-10
VB --> speak,5.69616e-05,5.68845e-05
VB --> speed,1.03245e-05,1.03105e-05
VB --> spell,0.000726447,0.000727026
VB --> spend,8.90826e-05,9.04463e-05
VB --> spike,8.88067e-06,8.8693e-06
VB --> spill,0.0010238,0.00102785
VB --> spilt,4.6873e-10,4.68095e-10
VB --> spin,0.000181391,0.000181052
VB --> spinn,1.03245e-05,1.03105e-05
VB --> spit,0.000217125,0.0002166
VB --> spitt,1.03245e-05,1.03105e-05
VB --> splash,0.000111433,0.000111462
VB --> split,2.27669e-05,2.51162e-05
VB --> spoil,8.8443e-05,8.83233e-05
VB --> sponsor,1.03245e-05,1.03105e-05
VB --> spot,1.72786e-05,1.7316e-05
VB --> spray,0.000115437,0.000115235
VB --> spread,5.69616e-05,5.68845e-05
VB --> sprinkl,1.03245e-05,1.03105e-05
VB --> sprinkle,1.03245e-05,1.03105e-05
VB --> squash,3.13562e-05,3.12831e-05
VB --> squeak,0.000107851,0.000107373
VB --> squeeze,0.000243014,0.000242848
VB --> squelsh,4.69282e-10,4.68647e-10
VB --> squirt,1.47778e-05,1.47694e-05
VB --> squish,0.000118858,0.000118708
VB --> squoose,1.03245e-05,1.03105e-05
VB --> squoosh,1.03245e-05,1.03105e-05
VB --> squooshe,2.5626e-05,2.55913e-05
VB --> stack,8.94665e-05,8.95103e-05
VB --> stain,2.00555e-05,2.00692e-05
VB --> stall,4.69339e-10,4.68705e-10
VB --> stamp,4.71206e-10,4.70526e-10
VB --> stand,0.00282138,0.00281311
VB --> staple,1.03245e-05,1.03105e-05
VB --> start,0.00196595,0.00196547
VB --> startl,1.03245e-05,1.03105e-05
VB --> starve,2.5626e-05,2.55913e-05
VB --> stay,0.00345122,0.0034538
VB --> steal,7.26955e-05,7.25971e-05
VB --> steam,2.56244e-05,2.55897e-05
VB --> steer,5.69616e-05,5.68845e-05
VB --> step,0.000526617,0.000524893
VB --> stick,0.00126582,0.0012653
VB --> stink,4.1256e-05,4.12002e-05
VB --> stir,8.8443e-05,8.83233e-05
VB --> stock,0.000262413,0.000262023
VB --> stomp,4.6873e-10,4.68095e-10
VB --> stop,0.000799444,0.000799933
VB --> store,7.82293e-05,7.82354e-05
VB --> str,0.00103469,0.00103329
VB --> straighten,0.000167251,0.000167024
VB --> strap,1.52399e-05,1.50101e-05
VB --> stress,4.68881e-10,4.68255e-10
VB --> stretch,0.000167251,0.000167024
VB --> strike,4.68731e-10,4.68097e-10
VB --> strip,1.07874e-05,1.07725e-05
VB --> structure,2.5626e-05,2.55913e-05
VB --> strut,4.6873e-10,4.68095e-10
VB --> stuck,0.00043255,0.000434772
VB --> study,8.53799e-05,8.53935e-05
VB --> stuff,0.000116174,0.000115728
VB --> stutter,1.03245e-05,1.03105e-05
VB --> subject,3.06048e-05,3.06005e-05
VB --> suck,8.3182e-05,8.34903e-05
VB --> sugar,1.53684e-05,1.55005e-05
VB --> suggest,1.03245e-05,1.03105e-05
VB --> sunburn,4.71893e-10,4.71239e-10
VB --> suppose,0.0028643,0.00286042
VB --> surpris,0.000167251,0.000167024
VB --> surprise,6.19787e-05,6.25027e-05
VB --> swallow,0.000167251,0.000167024
VB --> swap,4.6873e-10,4.68095e-10
VB --> sway,1.03245e-05,1.03105e-05
VB --> swear,4.6873e-10,4.68095e-10
VB --> sweat,4.33932e-05,4.3361e-05
VB --> sweep,4.23215e-05,4.24838e-05
VB --> swim,0.00132993,0.0013277
VB --> swimm,0.000435346,0.000434757
VB --> swing,6.32211e-05,6.27668e-05
VB --> swipe,1.03245e-05,1.03105e-05
VB --> swish,4.6873e-10,4.68095e-10
VB --> switch,4.69798e-10,4.69004e-10
VB --> syringe,4.68845e-10,4.6821e-10
VB --> tackle,1.03245e-05,1.03105e-05
VB --> take,0.00995429,0.00995841
VB --> talent,1.35139e-05,1.35011e-05
VB --> talk,0.00506145,0.00505225
VB --> tangle,2.5626e-05,2.55913e-05
VB --> tap,4.73558e-05,4.73731e-05
VB --> tape,3.48653e-05,3.50247e-05
VB --> taperecorde,1.03245e-05,1.03105e-05
VB --> taste,0.000311959,0.000312629
VB --> teach,0.000303494,0.000306468
VB --> tear,0.000555006,0.000554303
VB --> tease,0.000416496,0.00041589
VB --> technicolor,4.6873e-10,4.68095e-10
VB --> tell,0.0103357,0.0103407
VB --> tempt,2.5626e-05,2.55913e-05
VB --> test,0.000128523,0.000128876
VB --> thank,0.000866569,0.000866634
VB --> thanks,4.69127e-10,4.68489e-10
VB --> thanksgiv,7.26955e-05,7.25971e-05
VB --> thaw,5.69616e-05,5.68845e-05
VB --> think,0.0160965,0.0160937
VB --> threaten,1.03245e-05,1.03105e-05
VB --> thrill,1.03243e-05,1.03104e-05
VB --> throw,0.0015623,0.00157721
VB --> thunder,4.69265e-10,4.68625e-10
VB --> tick,3.6638e-05,3.66856e-05
VB --> tickl,4.6873e-10,4.68095e-10
VB --> tickle,0.000327765,0.000327326
VB --> tie,0.000717603,0.000721625
VB --> tilt,4.6873e-10,4.68095e-10
VB --> tim,1.07671e-05,1.07347e-05
VB --> tip,0.000126974,0.00012776
VB --> tir,0.00177599,0.00177359
VB --> tire,4.70331e-10,4.69703e-10
VB --> toot,4.69299e-10,4.68655e-10
VB --> top,4.69466e-10,4.68839e-10
VB --> touch,0.00102723,0.00102758
VB --> tow,4.91868e-05,4.92541e-05
VB --> trace,7.26945e-05,7.25961e-05
VB --> trade,6.55645e-05,6.57884e-05
VB --> train,3.80807e-05,3.86928e-05
VB --> tramp,4.11046e-05,4.0519e-05
VB --> transcribe,2.5626e-05,2.55913e-05
VB --> translate,1.03245e-05,1.03105e-05
VB --> trap,4.71114e-10,4.70438e-10
VB --> treat,7.44159e-05,7.36856e-05
VB --> trick,4.77889e-05,4.75822e-05
VB --> triede,1.03245e-05,1.03105e-05
VB --> trim,2.56254e-05,2.55907e-05
VB --> trip,6.25324e-05,6.19905e-05
VB --> trust,2.5626e-05,2.55913e-05
VB --> try,0.00459157,0.00460156
VB --> tuck,2.5626e-05,2.55913e-05
VB --> tumbl,4.6873e-10,4.68095e-10
VB --> tumble,2.70579e-05,2.70233e-05
VB --> turn,0.00344503,0.00346862
VB --> twirl,1.22743e-05,1.23869e-05
VB --> twist,0.000165858,0.000165607
VB --> type,0.000104198,0.000104057
VB --> unbuckle,5.69571e-05,5.68801e-05
VB --> unbutton,5.69616e-05,5.68845e-05
VB --> understand,0.000329191,0.000328917
VB --> undo,4.1256e-05,4.12002e-05
VB --> undress,0.000183018,0.00018277
VB --> unhook,2.5626e-05,2.55913e-05
VB --> unlock,1.03245e-05,1.03105e-05
VB --> unpack,4.1256e-05,4.12002e-05
VB --> unplug,2.5626e-05,2.55913e-05
VB --> unravel,1.03245e-05,1.03105e-05
VB --> unscrew,0.000167251,0.000167024
VB --> unsnap,1.03245e-05,1.03105e-05
VB --> unsticke,1.03245e-05,1.03105e-05
VB --> unstitch,1.03245e-05,1.03105e-05
VB --> unstuck,1.03245e-05,1.03105e-05
VB --> unsupervis,1.03245e-05,1.03105e-05
VB --> untangle,2.5626e-05,2.55913e-05
VB --> untie,0.000324946,0.000324506
VB --> untwist,1.03245e-05,1.03105e-05
VB --> unwind,4.1256e-05,4.12002e-05
VB --> unwrap,2.5626e-05,2.55913e-05
VB --> unzip,1.03245e-05,1.03105e-05
VB --> us,0.00123981,0.00123692
VB --> use,0.0041724,0.00419141
VB --> usher,2.5626e-05,2.55913e-05
VB --> vacuum,4.72047e-10,4.71407e-10
VB --> velcro,1.03245e-05,1.03105e-05
VB --> vex,1.03245e-05,1.03105e-05
VB --> videotape,1.03245e-05,1.03105e-05
VB --> visit,0.000646774,0.00064519
VB --> vomit,1.03245e-05,1.03105e-05
VB --> wag,2.5626e-05,2.55913e-05
VB --> wait,0.00254206,0.00254427
VB --> wake,0.000692435,0.000692605
VB --> walk,0.0018832,0.00187826
VB --> wallop,1.03245e-05,1.03105e-05
VB --> waltz,4.6873e-10,4.68095e-10
VB --> wander,2.5626e-05,2.55913e-05
VB --> want,0.0402885,0.0402141
VB --> warm,0.000241168,0.000242179
VB --> warp,1.03245e-05,1.03105e-05
VB --> was,0.0111085,0.0111089
VB --> wash,0.00157799,0.00157976
VB --> waste,9.38591e-05,9.39667e-05
VB --> watch,0.00200629,0.0020054
VB --> water,7.26455e-05,7.21843e-05
VB --> wave,7.01252e-05,7.03193e-05
VB --> weakle,1.03245e-05,1.03105e-05
VB --> wear,0.00309813,0.00310288
VB --> wedd,5.69616e-05,5.68845e-05
VB --> weed,1.03999e-05,1.03857e-05
VB --> weep,4.6873e-10,4.68095e-10
VB --> weigh,7.26955e-05,7.25971e-05
VB --> weight,4.12543e-05,4.11985e-05
VB --> wet,0.000339831,0.000340573
VB --> whack,2.5626e-05,2.55913e-05
VB --> wheelbarrow,4.69265e-10,4.6863e-10
